trip_id,stop_id,arrival_time,departure_time,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,continuous_pickup,continuous_drop_off,timepoint
20a7dd40-22fd-4f51-94e3-185aca46ccce,WD_R,09:35:00,09:35:00,18,,0,0,11917.0,1,1,1
20a7dd40-22fd-4f51-94e3-185aca46ccce,WS_R,09:36:00,09:36:00,19,,0,0,12623.0,1,1,1
20a7dd40-22fd-4f51-94e3-185aca46ccce,WM_R,09:37:00,09:37:00,20,,0,0,13191.0,1,1,1
20a7dd40-22fd-4f51-94e3-185aca46ccce,ME_R,09:40:00,09:40:00,21,,0,0,13923.0,1,1,1
20a7dd40-22fd-4f51-94e3-185aca46ccce,MM_R,09:41:00,09:41:00,22,,0,0,14568.0,1,1,1
20a7dd40-22fd-4f51-94e3-185aca46ccce,SM1_R,09:42:00,09:42:00,23,,0,0,15425.0,1,1,1
20a7dd40-22fd-4f51-94e3-185aca46ccce,MSP_R,09:42:02,09:42:02,24,,0,0,15719.0,1,1,1
20a7dd40-22fd-4f51-94e3-185aca46ccce,CMS_R,09:44:00,09:44:00,25,,0,0,16291.0,1,1,1
20a7dd40-22fd-4f51-94e3-185aca46ccce,RMDL_R,09:45:00,09:45:00,26,,0,0,16841.0,1,1,1
20a7dd40-22fd-4f51-94e3-185aca46ccce,RMON_R,09:45:02,09:45:02,27,,0,0,17386.0,1,1,1
20a7dd40-22fd-4f51-94e3-185aca46ccce,RC_R,09:46:00,09:46:00,28,,0,0,17733.0,1,1,1
20a7dd40-22fd-4f51-94e3-185aca46ccce,CMC_R,09:48:00,09:48:00,29,,0,0,18072.0,1,1,1
20a7dd40-22fd-4f51-94e3-185aca46ccce,CR,09:48:01,09:48:01,30,,0,0,18374.0,1,1,1
20a7dd40-22fd-4f51-94e3-185aca46ccce,CO_W,09:49:00,09:49:00,31,,0,0,18830.0,1,1,1
20a7dd40-22fd-4f51-94e3-185aca46ccce,SAC,10:00:00,10:00:00,32,,1,0,19363.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,SAC,08:30:00,08:30:00,1,,0,1,0.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,CO_E,08:32:00,08:32:00,2,,0,0,748.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,CR_R,08:33:00,08:33:00,3,,0,0,1145.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,STC_R,08:37:00,08:37:00,4,,0,0,1882.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,VM,08:38:00,08:38:00,5,,0,0,2445.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,VF_R,08:40:00,08:40:00,6,,0,0,3145.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,MVTC,08:43:00,08:43:00,7,,0,0,3655.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,CVC_R,08:45:00,08:45:00,8,,0,0,4514.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,CECR_R,08:46:00,08:46:00,9,,0,0,4835.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,GMS_R,08:48:00,08:48:00,10,,0,0,5327.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,CM_R,08:50:00,08:50:00,11,,0,0,6496.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,CG,08:54:01,08:54:01,12,,0,0,7288.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,ECH,08:54:02,08:54:02,13,,0,0,7864.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,GE,08:54:03,08:54:03,14,,0,0,8124.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,GR_R,08:57:00,08:57:00,15,,0,0,9184.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,ECRS_R,09:00:00,09:00:00,16,,0,0,10373.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,SPK_R,09:04:00,09:04:00,17,,0,0,11038.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,WD_R,09:05:00,09:05:00,18,,0,0,11917.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,WS_R,09:06:00,09:06:00,19,,0,0,12623.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,WM_R,09:07:00,09:07:00,20,,0,0,13191.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,ME_R,09:10:00,09:10:00,21,,0,0,13923.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,MM_R,09:11:00,09:11:00,22,,0,0,14568.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,SM1_R,09:12:00,09:12:00,23,,0,0,15425.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,MSP_R,09:12:02,09:12:02,24,,0,0,15719.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,CMS_R,09:14:00,09:14:00,25,,0,0,16291.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,RMDL_R,09:15:00,09:15:00,26,,0,0,16841.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,RMON_R,09:15:02,09:15:02,27,,0,0,17386.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,RC_R,09:16:00,09:16:00,28,,0,0,17733.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,CMC_R,09:18:00,09:18:00,29,,0,0,18072.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,CR,09:18:01,09:18:01,30,,0,0,18374.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,CO_W,09:19:00,09:19:00,31,,0,0,18830.0,1,1,1
4d896069-e02a-4295-b082-2584529e147f,SAC,09:30:00,09:30:00,32,,1,0,19363.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,SAC,08:00:00,08:00:00,1,,0,1,0.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,CO_E,08:02:00,08:02:00,2,,0,0,748.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,CR_R,08:03:00,08:03:00,3,,0,0,1145.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,STC_R,08:07:00,08:07:00,4,,0,0,1882.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,VM,08:08:00,08:08:00,5,,0,0,2445.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,VF_R,08:10:00,08:10:00,6,,0,0,3145.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,MVTC,08:13:00,08:13:00,7,,0,0,3655.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,CVC_R,08:15:00,08:15:00,8,,0,0,4514.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,CECR_R,08:16:00,08:16:00,9,,0,0,4835.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,GMS_R,08:18:00,08:18:00,10,,0,0,5327.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,CM_R,08:20:00,08:20:00,11,,0,0,6496.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,CG,08:24:01,08:24:01,12,,0,0,7288.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,ECH,08:24:02,08:24:02,13,,0,0,7864.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,GE,08:24:03,08:24:03,14,,0,0,8124.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,GR_R,08:27:00,08:27:00,15,,0,0,9184.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,ECRS_R,08:30:00,08:30:00,16,,0,0,10373.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,SPK_R,08:34:00,08:34:00,17,,0,0,11038.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,WD_R,08:35:00,08:35:00,18,,0,0,11917.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,WS_R,08:36:00,08:36:00,19,,0,0,12623.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,WM_R,08:37:00,08:37:00,20,,0,0,13191.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,ME_R,08:40:00,08:40:00,21,,0,0,13923.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,MM_R,08:41:00,08:41:00,22,,0,0,14568.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,SM1_R,08:42:00,08:42:00,23,,0,0,15425.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,MSP_R,08:42:02,08:42:02,24,,0,0,15719.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,CMS_R,08:44:00,08:44:00,25,,0,0,16291.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,RMDL_R,08:45:00,08:45:00,26,,0,0,16841.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,RMON_R,08:45:02,08:45:02,27,,0,0,17386.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,RC_R,08:46:00,08:46:00,28,,0,0,17733.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,CMC_R,08:48:00,08:48:00,29,,0,0,18072.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,CR,08:48:01,08:48:01,30,,0,0,18374.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,CO_W,08:49:00,08:49:00,31,,0,0,18830.0,1,1,1
07ba676a-cf4a-45a3-b945-8c3f265940fc,SAC,09:00:00,09:00:00,32,,1,0,19363.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,SAC,07:30:00,07:30:00,1,,0,1,0.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,CO_E,07:32:00,07:32:00,2,,0,0,748.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,CR_R,07:33:00,07:33:00,3,,0,0,1145.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,STC_R,07:37:00,07:37:00,4,,0,0,1882.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,VM,07:38:00,07:38:00,5,,0,0,2445.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,VF_R,07:40:00,07:40:00,6,,0,0,3145.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,MVTC,07:43:00,07:43:00,7,,0,0,3655.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,CVC_R,07:45:00,07:45:00,8,,0,0,4514.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,CECR_R,07:46:00,07:46:00,9,,0,0,4835.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,GMS_R,07:48:00,07:48:00,10,,0,0,5327.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,CM_R,07:50:00,07:50:00,11,,0,0,6496.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,CG,07:54:01,07:54:01,12,,0,0,7288.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,ECH,07:54:02,07:54:02,13,,0,0,7864.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,GE,07:54:03,07:54:03,14,,0,0,8124.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,GR_R,07:57:00,07:57:00,15,,0,0,9184.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,ECRS_R,08:00:00,08:00:00,16,,0,0,10373.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,SPK_R,08:04:00,08:04:00,17,,0,0,11038.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,WD_R,08:05:00,08:05:00,18,,0,0,11917.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,WS_R,08:06:00,08:06:00,19,,0,0,12623.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,WM_R,08:07:00,08:07:00,20,,0,0,13191.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,ME_R,08:10:00,08:10:00,21,,0,0,13923.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,MM_R,08:11:00,08:11:00,22,,0,0,14568.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,SM1_R,08:12:00,08:12:00,23,,0,0,15425.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,MSP_R,08:12:02,08:12:02,24,,0,0,15719.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,CMS_R,08:14:00,08:14:00,25,,0,0,16291.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,RMDL_R,08:15:00,08:15:00,26,,0,0,16841.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,RMON_R,08:15:02,08:15:02,27,,0,0,17386.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,RC_R,08:16:00,08:16:00,28,,0,0,17733.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,CMC_R,08:18:00,08:18:00,29,,0,0,18072.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,CR,08:18:01,08:18:01,30,,0,0,18374.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,CO_W,08:19:00,08:19:00,31,,0,0,18830.0,1,1,1
15012b09-0d0f-4f89-866a-ef3ec1cd9e8a,SAC,08:30:00,08:30:00,32,,1,0,19363.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,SAC,07:00:00,07:00:00,1,,0,1,0.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,CO_E,07:02:00,07:02:00,2,,0,0,748.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,CR_R,07:03:00,07:03:00,3,,0,0,1145.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,STC_R,07:07:00,07:07:00,4,,0,0,1882.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,VM,07:08:00,07:08:00,5,,0,0,2445.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,VF_R,07:10:00,07:10:00,6,,0,0,3145.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,MVTC,07:13:00,07:13:00,7,,0,0,3655.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,CVC_R,07:15:00,07:15:00,8,,0,0,4514.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,CECR_R,07:16:00,07:16:00,9,,0,0,4835.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,GMS_R,07:18:00,07:18:00,10,,0,0,5327.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,CM_R,07:20:00,07:20:00,11,,0,0,6496.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,CG,07:24:01,07:24:01,12,,0,0,7288.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,ECH,07:24:02,07:24:02,13,,0,0,7864.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,GE,07:24:03,07:24:03,14,,0,0,8124.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,GR_R,07:27:00,07:27:00,15,,0,0,9184.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,ECRS_R,07:30:00,07:30:00,16,,0,0,10373.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,SPK_R,07:34:00,07:34:00,17,,0,0,11038.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,WD_R,07:35:00,07:35:00,18,,0,0,11917.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,WS_R,07:36:00,07:36:00,19,,0,0,12623.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,WM_R,07:37:00,07:37:00,20,,0,0,13191.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,ME_R,07:40:00,07:40:00,21,,0,0,13923.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,MM_R,07:41:00,07:41:00,22,,0,0,14568.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,SM1_R,07:42:00,07:42:00,23,,0,0,15425.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,MSP_R,07:42:02,07:42:02,24,,0,0,15719.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,CMS_R,07:44:00,07:44:00,25,,0,0,16291.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,RMDL_R,07:45:00,07:45:00,26,,0,0,16841.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,RMON_R,07:45:02,07:45:02,27,,0,0,17386.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,RC_R,07:46:00,07:46:00,28,,0,0,17733.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,CMC_R,07:48:00,07:48:00,29,,0,0,18072.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,CR,07:48:01,07:48:01,30,,0,0,18374.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,CO_W,07:49:00,07:49:00,31,,0,0,18830.0,1,1,1
3aac5995-ba6a-44ed-b9d5-6dab277eb64c,SAC,08:00:00,08:00:00,32,,1,0,19363.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,SAC,18:00:00,18:00:00,1,,0,1,0.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,CO_E,18:01:00,18:01:00,2,,0,0,748.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,CMC_G,18:05:00,18:05:00,3,,0,0,1431.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,RC_G,18:07:01,18:07:01,4,,0,0,1751.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,RMON_G,18:07:02,18:07:02,5,,0,0,2062.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,RMDL_G,18:10:00,18:10:00,6,,0,0,2692.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,CMS_G,18:12:01,18:12:01,7,,0,0,3131.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,MSP_G,18:12:02,18:12:02,8,,0,0,3789.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,SM3_G,18:13:00,18:13:00,9,,0,0,4146.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,MM_G,18:14:00,18:14:00,10,,0,0,4921.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,ME_G,18:16:00,18:16:00,11,,0,0,5555.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,WM_G,18:17:00,18:17:00,12,,0,0,6203.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,WS_G,18:18:00,18:18:00,13,,0,0,6757.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,WD_G,18:19:00,18:19:00,14,,0,0,7418.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,SPK_G,18:25:01,18:25:01,15,,0,0,8442.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,ECRS_G,18:25:02,18:25:02,16,,0,0,8982.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,GR_G,18:28:00,18:28:00,17,,0,0,10320.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,CG,18:34:01,18:34:01,18,,0,0,10926.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,ECH,18:34:02,18:34:02,19,,0,0,11502.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,GE,18:35:00,18:35:00,20,,0,0,11762.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,CG_G,18:37:00,18:37:00,21,,0,0,12198.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,CM_G,18:41:00,18:41:00,22,,0,0,12996.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,GMS_G,18:42:00,18:42:00,23,,0,0,13921.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,CECR_G,18:43:00,18:43:00,24,,0,0,14299.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,CVC_G,18:45:00,18:45:00,25,,0,0,14893.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,MVTC,18:48:00,18:48:00,26,,0,0,15682.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,VF_G,18:52:01,18:52:01,27,,0,0,16244.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,VS,18:52:02,18:52:02,28,,0,0,16470.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,STC_G,18:56:00,18:56:00,29,,0,0,17406.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,CR,18:57:00,18:57:00,30,,0,0,18272.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,CO_W,18:58:00,18:58:00,31,,0,0,18728.0,1,1,1
d3405b90-aac2-4e44-87c8-0eacd2d68ff2,SAC,19:09:00,19:09:00,32,,1,0,19261.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,SAC,17:30:00,17:30:00,1,,0,1,0.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,CO_E,17:31:00,17:31:00,2,,0,0,748.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,CMC_G,17:35:00,17:35:00,3,,0,0,1431.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,RC_G,17:37:01,17:37:01,4,,0,0,1751.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,RMON_G,17:37:02,17:37:02,5,,0,0,2062.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,RMDL_G,17:40:00,17:40:00,6,,0,0,2692.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,CMS_G,17:42:01,17:42:01,7,,0,0,3131.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,MSP_G,17:42:02,17:42:02,8,,0,0,3789.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,SM3_G,17:43:00,17:43:00,9,,0,0,4146.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,MM_G,17:44:00,17:44:00,10,,0,0,4921.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,ME_G,17:46:00,17:46:00,11,,0,0,5555.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,WM_G,17:47:00,17:47:00,12,,0,0,6203.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,WS_G,17:48:00,17:48:00,13,,0,0,6757.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,WD_G,17:49:00,17:49:00,14,,0,0,7418.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,SPK_G,17:55:01,17:55:01,15,,0,0,8442.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,ECRS_G,17:55:02,17:55:02,16,,0,0,8982.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,GR_G,17:58:00,17:58:00,17,,0,0,10320.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,CG,18:04:01,18:04:01,18,,0,0,10926.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,ECH,18:04:02,18:04:02,19,,0,0,11502.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,GE,18:05:00,18:05:00,20,,0,0,11762.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,CG_G,18:07:00,18:07:00,21,,0,0,12198.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,CM_G,18:11:00,18:11:00,22,,0,0,12996.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,GMS_G,18:12:00,18:12:00,23,,0,0,13921.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,CECR_G,18:13:00,18:13:00,24,,0,0,14299.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,CVC_G,18:15:00,18:15:00,25,,0,0,14893.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,MVTC,18:18:00,18:18:00,26,,0,0,15682.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,VF_G,18:22:01,18:22:01,27,,0,0,16244.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,VS,18:22:02,18:22:02,28,,0,0,16470.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,STC_G,18:26:00,18:26:00,29,,0,0,17406.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,CR,18:27:00,18:27:00,30,,0,0,18272.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,CO_W,18:28:00,18:28:00,31,,0,0,18728.0,1,1,1
5bf386da-a42c-4d4c-8a31-134979878965,SAC,18:39:00,18:39:00,32,,1,0,19261.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,SAC,17:00:00,17:00:00,1,,0,1,0.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,CO_E,17:01:00,17:01:00,2,,0,0,748.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,CMC_G,17:03:00,17:03:00,3,,0,0,1431.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,RC_G,17:05:01,17:05:01,4,,0,0,1751.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,RMON_G,17:05:02,17:05:02,5,,0,0,2062.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,RMDL_G,17:06:00,17:06:00,6,,0,0,2692.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,CMS_G,17:08:01,17:08:01,7,,0,0,3131.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,MSP_G,17:08:02,17:08:02,8,,0,0,3789.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,SM3_G,17:09:00,17:09:00,9,,0,0,4146.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,MM_G,17:10:00,17:10:00,10,,0,0,4921.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,ME_G,17:11:00,17:11:00,11,,0,0,5555.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,WM_G,17:12:00,17:12:00,12,,0,0,6203.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,WS_G,17:13:00,17:13:00,13,,0,0,6757.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,WD_G,17:14:00,17:14:00,14,,0,0,7418.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,SPK_G,17:20:01,17:20:01,15,,0,0,8442.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,ECRS_G,17:20:02,17:20:02,16,,0,0,8982.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,GR_G,17:23:00,17:23:00,17,,0,0,10320.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,CG,17:29:01,17:29:01,18,,0,0,10926.0,1,1,1
0e7a54da-5786-4607-9741-221d1295109e,ECH,17:29:02,17:29:02,19,,0,0,11502.0,1,1,1
